1	1.70545e-06
2	2.72764148681055e-07
3	4.09466e-07
4	3.84640404797601e-07
5	3.72346551724138e-07
6	3.61252098950525e-07
7	2.94205244755245e-07
8	2.96722727272727e-07
9	1.02903620689655e-06
10	9.04263186813187e-07
11	8.80229874213836e-07
12	8.93174137931035e-07
13	8.50461990407674e-07
14	9.65801648351648e-07
15	9.26241366906475e-07
16	8.90875287356322e-07
17	8.99647802197802e-07
18	9.26986926147704e-07
19	9.5233622754491e-07
20	8.99042814371257e-07
21	8.99381034482759e-07
22	8.91760272536687e-07
23	8.70417032967033e-07
24	8.69318131868132e-07
25	1.2994125e-06
26	1.26469675324675e-06
27	1.17468261390887e-06
28	1.27455344827586e-06
29	1.22811666666667e-06
30	1.18235647482014e-06
31	1.21915114942529e-06
32	1.22312386091127e-06
33	1.23343561151079e-06
34	1.24110947242206e-06
35	1.25477853717026e-06
36	1.2366625e-06
37	1.2744428057554e-06
38	1.24158908872902e-06
39	1.24878333333333e-06
40	1.27396318944844e-06
41	1.2464125e-06
42	1.27420299760192e-06
43	1.2806625e-06
44	1.2976625e-06
45	1.28043800959233e-06
46	1.3764125e-06
47	3.08372493261456e-06
48	1.39639339622642e-06
49	1.76683257575758e-06
50	1.72520328947368e-06
51	1.74260254237288e-06
52	1.66365433436533e-06
53	1.64229057971014e-06
54	1.6838717877095e-06
55	1.66431956521739e-06
56	1.63852246376812e-06
57	1.67272536231884e-06
58	1.63443044692737e-06
59	1.65538016759777e-06
60	1.64672094972067e-06
61	1.67018463687151e-06
62	1.68171086956522e-06
63	1.68866739130435e-06
64	1.79253100558659e-06
65	1.81976924882629e-06
66	1.79794275362319e-06
67	1.63286017964072e-06
68	1.66767067039106e-06
69	1.69620362318841e-06
70	1.68924710144928e-06
71	1.68142101449275e-06
72	1.69040652173913e-06
73	1.70510083798883e-06
74	1.70373985507246e-06
75	1.68373985507246e-06
76	1.70229057971014e-06
77	1.69755893854749e-06
78	2.08068219814241e-06
79	2.10612434210526e-06
80	2.02829345047923e-06
81	2.09474712460064e-06
82	1.96854904153355e-06
83	1.95529520123839e-06
84	1.95612434210526e-06
85	1.7572506993007e-06
86	1.61010568862275e-06
87	1.60202185628743e-06
88	1.66515670391061e-06
89	1.64605869565217e-06
90	1.67269860335196e-06
91	1.66084130434783e-06
92	1.69359492753623e-06
93	1.68638575418994e-06
94	1.67562391304348e-06
95	1.72816381578947e-06
96	1.6802615942029e-06
97	1.69392765363129e-06
98	1.70035223463687e-06
99	1.70035223463687e-06
100	1.71272536231884e-06
101	1.72026907894737e-06
102	1.80895724637681e-06
103	1.86789011976048e-06
104	1.91506089494163e-06
105	1.88315958083832e-06
106	1.92030623003195e-06
107	1.92371625386997e-06
108	1.9369196485623e-06
109	1.92605702875399e-06
110	1.96365433436533e-06
111	1.93640975232198e-06
112	1.97325185758514e-06
113	2.00401230031949e-06
114	2.00419137931034e-06
115	2.06343722044728e-06
116	2.05545e-06
117	2.00816565495208e-06
118	2.07325185758514e-06
119	1.98145328947368e-06
120	1.96730855263158e-06
121	2.40787805755396e-06
122	2.38881330935252e-06
123	2.45464064748201e-06
124	2.36003633093525e-06
125	2.32543251748252e-06
126	2.37506764705882e-06
127	2.39600350553506e-06
128	2.4384535971223e-06
129	2.3816190647482e-06
130	2.22995184501845e-06
131	2.0295714057508e-06
132	2.03979504792332e-06
133	2.09691381578947e-06
134	2.03474276315789e-06
135	2.00818062730627e-06
136	2.08470696594427e-06
137	2.12062571884984e-06
138	2.07750592105263e-06
139	2.14987434210526e-06
140	2.21168003194888e-06
141	2.22520328947368e-06
142	2.19526907894737e-06
143	2.17473321678322e-06
144	2.1127720338983e-06
145	2.10241485623003e-06
146	2.29230855263158e-06
147	2.23018021582734e-06
148	2.20938220338983e-06
149	2.20599237288136e-06
150	2.13548389830508e-06
151	2.13507171052632e-06
152	2.20546644736842e-06
153	2.12893242811502e-06
154	2.15744013157895e-06
155	2.14954539473684e-06
156	2.21243305084746e-06
157	2.21533486842105e-06
158	2.23145328947368e-06
159	2.19099276315789e-06
160	2.18802627118644e-06
161	2.17816381578947e-06
162	2.29296644736842e-06
163	2.1870093220339e-06
164	2.26759028776978e-06
165	2.2327720338983e-06
166	2.15548389830508e-06
167	2.2205686440678e-06
168	2.17514424460432e-06
169	2.60006254612546e-06
170	2.52406510791367e-06
171	2.53622490774908e-06
172	2.43116153846154e-06
173	2.403575e-06
174	2.46136439688716e-06
175	2.50433257575758e-06
176	2.5941053030303e-06
177	2.4904684501845e-06
178	2.51934105058366e-06
179	2.60082848605578e-06
180	2.58155486891386e-06
181	2.57015119521912e-06
182	2.53081931818182e-06
183	2.52051072874494e-06
184	2.478575e-06
185	2.50727879377432e-06
186	2.52515479704797e-06
187	2.50965664206642e-06
188	2.53253487084871e-06
189	2.55209206642066e-06
190	2.54286697416974e-06
191	2.5664832103321e-06
192	2.51482269372694e-06
193	2.50883521400778e-06
194	2.57091125461255e-06
195	2.54950904059041e-06
196	2.55168106060606e-06
197	2.5566053030303e-06
198	2.55887803030303e-06
199	2.51455984848485e-06
200	2.79305147601476e-06
201	2.56823195488722e-06
202	2.43047049180328e-06
203	2.48192940074906e-06
204	2.53748187250996e-06
205	2.56645378787879e-06
206	2.58237607003891e-06
207	2.56097529182879e-06
208	2.79591242774566e-06
209	2.63607256809339e-06
210	2.58046893939394e-06
211	2.56434204545455e-06
212	2.58274166666667e-06
213	2.5384389298893e-06
214	2.54562045454545e-06
215	2.59448409090909e-06
216	2.59448409090909e-06
217	2.56353118081181e-06
218	2.56131715867159e-06
219	2.56869723247232e-06
220	2.54618800738007e-06
221	2.62933257575758e-06
222	2.52617368421053e-06
223	2.5836089958159e-06
224	2.66896464435146e-06
225	2.87018684210526e-06
226	2.78377568807339e-06
227	2.84343283261803e-06
228	2.78047049180328e-06
229	2.56129862385321e-06
230	2.616075e-06
231	2.61477270916335e-06
232	2.61811094420601e-06
233	2.716075e-06
234	2.81078864541833e-06
235	2.83661803278689e-06
236	2.78090816733068e-06
237	2.82520274725275e-06
238	2.7458484063745e-06
239	2.71778463035019e-06
240	2.67965233463035e-06
241	2.70137274678112e-06
242	2.58927470119522e-06
243	2.59675681818182e-06
